Date,Opening,User,Rating_dif,winner
5/1/21,D00,5,23,1
5/1/21,C50,5,28,1
5/1/21,B07,5,3,0
5/1/21,D00,5,71,0
5/1/21,A00,5,50,1
5/1/21,B00,5,4,0
5/1/21,A00,5,47,0
5/1/21,D00,5,64,1
5/1/21,C25,5,1,1
5/1/21,A40,5,79,0
5/1/21,D02,5,78,1
5/1/21,C20,5,15,1
5/1/21,A46,5,97,0
5/1/21,A00,5,82,0
5/1/21,C47,5,67,0
5/1/21,C20,5,26,1
5/2/21,C41,5,1,0
5/2/21,C42,5,17,1
5/2/21,C43,5,20,1
5/2/21,C20,5,32,1
5/2/21,C47,5,26,1
5/2/21,C41,5,14,0
5/2/21,C40,5,50,0
5/2/21,B06,5,16,0
5/2/21,C20,5,4,1
5/2/21,A00,5,33,0
5/3/21,C25,5,63,0
5/4/21,C40,5,3,1
5/4/21,C20,5,7,1
5/4/21,D20,5,61,1
5/4/21,C25,5,15,1
5/4/21,C25,5,3,0
5/4/21,C20,5,102,0
5/4/21,A00,5,13,0
5/4/21,C50,5,67,1
5/4/21,A40,5,22,0
5/4/21,C47,5,110,1
5/4/21,C20,5,16,1
5/4/21,A06,5,109,0
5/4/21,D00,5,1,0
5/4/21,A00,5,53,0
5/4/21,C20,5,11,1
5/4/21,D00,5,18,0
5/4/21,D02,5,86,0
5/5/21,C20,5,32,1
5/5/21,C20,5,19,0
5/5/21,C00,5,35,0
5/5/21,C20,5,49,0
5/5/21,D00,5,57,1
5/5/21,B23,5,25,1
5/5/21,A40,5,75,0
5/5/21,C20,5,87,0
5/5/21,C47,5,25,1
5/5/21,C30,5,108,1
5/5/21,D00,5,80,1
5/5/21,C20,5,37,1
5/5/21,C41,5,3,1
5/5/21,B23,5,86,0
5/5/21,D00,5,108,0
5/5/21,C20,5,20,1
5/5/21,C00,5,18,1
5/5/21,D00,5,101,0
5/5/21,B07,5,70,1
5/5/21,C44,5,37,1
5/5/21,C42,5,112,1
5/6/21,B01,5,19,1
5/6/21,A04,5,59,0
5/6/21,C46,5,37,1
5/6/21,B00,5,136,0
5/6/21,A00,5,13,1
5/6/21,C41,5,15,1
5/6/21,C26,5,114,0
5/6/21,B10,5,121,0
5/6/21,A40,5,108,0
5/6/21,D00,5,98,1
5/6/21,A00,5,25,0
5/6/21,C24,5,34,0
5/6/21,D00,5,16,1
5/6/21,D00,5,13,1
5/6/21,B01,5,153,0
5/6/21,A40,5,163,1
5/7/21,C42,5,9,1
5/7/21,C41,5,95,0
5/7/21,D00,5,7,1
5/7/21,A00,5,65,0
5/7/21,C47,5,109,0
5/7/21,A10,5,1,1
5/7/21,C41,5,64,0
5/8/21,A40,5,189,1
5/8/21,B07,5,100,0
5/8/21,C20,5,63,0
5/8/21,C44,5,85,0
5/8/21,C47,5,11,0
5/8/21,C40,5,37,1
5/8/21,A00,5,18,1
5/8/21,A00,5,2,1
5/8/21,C42,5,71,0
5/8/21,D00,5,60,0
5/11/21,C20,5,86,0
5/11/21,A40,5,84,1
5/11/21,C41,5,54,0
4/30/21,A46,5,220,0
5/12/21,C46,5,103,1
5/12/21,C42,5,29,0
5/12/21,C47,5,34,0
5/12/21,C40,5,26,1
5/12/21,C42,5,55,0
5/12/21,C41,5,109,1
5/12/21,A40,5,62,1
5/14/21,B07,5,24,1
5/15/21,A00,5,37,1
5/15/21,C45,5,0,0
5/14/21,D00,5,37,1
5/16/21,C47,5,123,0
5/16/21,C41,5,142,0
5/18/21,A00,5,169,1
5/19/21,C40,5,13,1
5/19/21,C40,5,16,0
5/21/21,C20,5,177,0
5/21/21,D02,5,89,1
5/21/21,C41,5,144,1
5/21/21,C25,5,72,0
5/22/21,C41,5,106,0
5/19/21,C20,5,2,1
5/26/21,A00,5,35,0
5/26/21,B23,5,73,0
5/29/21,C42,5,70,1
5/29/21,C46,5,32,1
5/30/21,B15,5,3,1
5/31/21,B01,5,141,0
6/2/21,C41,5,38,1
6/3/21,B06,5,52,0
6/3/21,C21,5,44,1
6/3/21,C20,5,60,0
6/3/21,C25,5,72,0
6/3/21,D00,5,92,1
6/3/21,D00,5,57,0
6/3/21,B07,5,15,0
6/3/21,C22,5,53,0
6/3/21,C25,5,5,1
6/3/21,C20,5,16,0
6/3/21,A00,5,2,1
6/3/21,C22,5,57,0
6/3/21,C41,5,58,0
6/3/21,B40,5,44,1
6/3/21,B07,5,49,0
6/3/21,C41,5,99,1
6/3/21,C23,5,27,0
6/3/21,B07,5,4,1
6/4/21,C01,5,36,0
6/4/21,C41,5,115,0
6/4/21,B01,5,17,0
6/4/21,D00,5,20,0
6/3/21,A01,5,81,1
6/5/21,B00,5,2,1
6/5/21,C26,5,24,1
6/5/21,C25,5,6,1
5/29/21,C42,5,85,0
6/4/21,A50,5,90,1
6/6/21,B07,5,113,1
6/6/21,C45,5,139,1
6/7/21,C50,5,122,0
6/7/21,B15,5,80,0
6/3/21,B00,5,132,1
6/7/21,C20,5,214,1
6/7/21,B01,5,7,1
6/10/21,A00,5,142,1
6/10/21,D04,5,17,1
6/11/21,C21,5,37,0
6/8/21,C41,5,187,0
6/11/21,C21,5,45,1
6/11/21,C45,5,10,0
6/11/21,B00,5,8,0
6/11/21,C23,5,42,1
6/11/21,C68,5,144,1
6/6/21,B00,5,143,1
6/12/21,B07,5,152,1
6/7/21,A00,5,64,1
6/15/21,B00,5,98,1
6/13/21,C00,5,81,1
6/12/21,C47,5,179,1
6/11/21,C20,5,175,1
6/15/21,B00,5,8,1
6/15/21,D00,5,133,1
6/15/21,C46,5,5,1
6/16/21,B00,5,38,1
6/16/21,D00,5,45,1
6/16/21,C00,5,47,1
6/16/21,A00,5,29,1
6/16/21,C24,5,21,1
6/17/21,C21,5,51,0
6/17/21,B07,5,158,1
6/17/21,D00,5,171,0
6/17/21,B12,5,730,1
6/17/21,C21,5,43,1
6/17/21,D30,5,75,1
6/17/21,C21,5,11,0
6/17/21,B07,5,452,1
6/13/21,A40,5,179,0
6/13/21,B00,5,206,1
6/17/21,A00,1,453,1
6/18/21,B00,5,72,1
6/7/21,C25,5,56,0
6/17/21,B00,5,464,1
6/18/21,D00,1,464,1
6/19/21,B00,5,67,0
6/19/21,D02,5,99,1
6/20/21,C21,5,32,1
6/20/21,C21,5,21,1
6/20/21,D00,5,41,1
6/20/21,C53,5,41,1
6/20/21,A00,5,98,1
6/21/21,B40,5,154,1
6/21/21,D00,5,85,0
6/21/21,D00,5,27,0
6/18/21,B00,5,172,1
6/17/21,B23,5,159,0
6/22/21,C41,5,24,0
6/22/21,C20,5,4,0
6/23/21,B12,5,21,1
6/24/21,C41,5,31,1
6/24/21,B01,5,42,0
6/24/21,C21,5,2,1
6/24/21,B00,5,18,1
6/24/21,C45,5,28,1
6/20/21,D00,5,4,1
6/25/21,A10,5,51,1
6/25/21,B02,5,113,0
6/26/21,B07,5,180,1
6/26/21,B06,5,40,0
6/26/21,D06,5,10,1
6/22/21,A00,5,171,1
6/29/21,C20,5,73,1
6/29/21,B07,5,15,0
6/29/21,D00,5,1,0
7/1/21,C46,5,58,1
6/25/21,D00,5,18,0
7/2/21,C21,5,60,1
7/2/21,C21,5,30,0
7/2/21,C45,5,84,0
7/3/21,C41,5,25,0
7/3/21,C22,5,8,0
7/2/21,C41,5,53,1
7/2/21,D00,5,76,1
7/2/21,B00,5,18,1
6/29/21,A00,5,123,0
7/3/21,C40,5,92,0
7/7/21,A41,5,92,0
7/5/21,C55,5,599,0
7/9/21,C42,5,4,0
7/9/21,B01,5,85,1
7/9/21,A00,5,72,0
7/9/21,D00,5,38,0
7/9/21,C50,5,25,1
7/9/21,C20,5,71,0
7/10/21,C40,5,1,1
7/10/21,B06,5,8,1
7/10/21,B00,5,85,0
7/6/21,A41,5,85,0
7/7/21,A43,5,9,1
7/11/21,C20,5,79,1
7/12/21,C21,5,66,1
7/12/21,C40,5,2,1
7/8/21,A00,5,17,1
7/14/21,C22,5,90,1
7/14/21,C41,5,21,1
7/14/21,B07,5,8,0
7/14/21,B00,5,33,1
7/14/21,B00,5,41,0
7/14/21,D00,5,43,0
7/14/21,B07,5,51,0
7/15/21,C25,5,128,0
7/15/21,B23,5,60,1
7/16/21,C41,5,60,0
7/16/21,C21,5,24,1
7/16/21,B01,5,43,0
7/16/21,C24,5,15,1
7/16/21,A04,5,144,1
7/17/21,C00,5,13,1
7/17/21,C50,5,3,0
7/17/21,C57,5,19,0
7/17/21,C01,5,18,0
7/10/21,A30,5,96,0
7/17/21,C47,5,92,0
7/17/21,C40,5,69,1
7/17/21,A00,5,129,1
7/17/21,C45,5,6,0
7/17/21,C41,5,37,0
7/18/21,B01,5,38,1
7/18/21,C00,5,4,1
7/8/21,C21,5,162,0
7/18/21,A04,5,160,0
7/8/21,A45,5,230,1
7/18/21,C55,5,41,0
7/18/21,D00,5,29,1
7/18/21,C45,5,36,1
7/18/21,C22,5,29,0
7/18/21,B07,5,43,0
7/19/21,C20,5,119,0
7/19/21,D00,5,81,0
7/19/21,B00,5,93,0
7/19/21,D01,5,3,1
7/19/21,C21,5,37,1
7/19/21,C41,5,91,0
7/19/21,C21,5,18,1
7/19/21,A00,5,55,1
7/19/21,C40,5,20,1
7/19/21,C60,5,86,0
7/19/21,B01,5,52,0
7/19/21,D00,5,18,0
7/18/21,A40,5,5,1
7/19/21,C00,5,12,0
7/19/21,C26,5,50,0
7/19/21,C24,5,33,0
7/19/21,B01,5,8,1
7/19/21,C41,5,153,0
7/19/21,A06,5,19,0
7/19/21,A00,5,118,0
7/19/21,A04,5,170,0
7/19/21,D02,5,65,0
7/20/21,B10,5,72,0
7/20/21,C45,5,47,0
7/20/21,C44,5,100,0
7/20/21,C47,5,161,0
7/20/21,D00,5,101,1
7/20/21,B00,5,120,0
7/20/21,B00,5,130,0
7/20/21,A00,5,14,0
7/20/21,D00,5,111,0
7/20/21,C40,5,30,0
7/21/21,D00,5,140,0
7/18/21,C41,5,44,0
7/13/21,A46,5,9,1
7/22/21,C22,5,27,1
7/23/21,C42,5,91,1
7/18/21,C26,5,183,0
7/23/21,C41,5,24,0
7/23/21,B06,5,72,0
7/23/21,A04,5,164,1
7/24/21,C41,5,2,1
7/24/21,C41,5,25,0
7/24/21,C21,5,10,1
7/24/21,C00,5,27,1
7/24/21,C25,5,34,1
7/24/21,B07,5,9,1
7/24/21,B23,5,2,1
7/24/21,C41,5,111,1
7/24/21,C41,5,2,1
7/24/21,C40,5,78,1
7/24/21,C41,5,91,1
7/24/21,C47,5,24,0
7/24/21,C41,5,99,0
7/24/21,C20,5,73,1
7/24/21,B06,5,49,1
7/24/21,D00,5,61,0
7/24/21,C40,5,22,0
7/24/21,C23,5,4,1
7/24/21,C21,5,20,0
7/24/21,B01,5,36,0
7/24/21,A06,5,45,0
7/24/21,C41,5,81,0
7/24/21,B00,5,1,1
7/24/21,D02,5,106,0
7/24/21,B02,5,62,0
7/24/21,A04,5,146,0
7/24/21,C41,5,35,0
7/24/21,C25,5,95,0
7/18/21,r4k1r/ppp1Q1Np/5B2/8/b1Bq4/7P/PPP3P1/R3K2R b KQ - 0 18,5,116,0
7/24/21,C47,5,62,0
7/25/21,C25,5,19,1
7/26/21,A06,5,9,1
7/26/21,C47,5,24,1
7/26/21,D00,5,36,0
7/26/21,D00,5,7,0
7/27/21,B01,5,25,1
7/27/21,B00,5,25,1
7/27/21,C41,5,5,0
7/27/21,B00,5,13,1
7/27/21,C20,5,21,0
7/18/21,C42,5,123,1
7/27/21,B07,5,59,1
7/27/21,C42,5,104,1
7/27/21,B07,5,131,0
7/23/21,B00,5,139,1
7/27/21,B00,5,136,1
7/28/21,C40,5,6,1
7/20/21,C20,5,70,0
7/28/21,C41,5,69,1
7/28/21,C21,5,12,0
7/28/21,A00,5,27,1
7/28/21,C40,5,188,0
7/28/21,B07,5,100,0
7/28/21,C00,5,10,1
7/28/21,C41,5,44,0
7/28/21,A00,5,105,0
7/28/21,B00,5,66,0
7/28/21,D02,5,55,0
7/28/21,A00,5,27,1
7/28/21,C41,5,7,0
7/28/21,B00,5,35,0
7/28/21,C23,5,94,1
7/28/21,C40,5,64,1
7/29/21,B07,5,25,1
7/29/21,C21,5,68,1
7/29/21,A00,5,190,0
7/29/21,A00,5,198,0
7/29/21,C20,5,157,1
7/29/21,D00,5,81,0
7/29/21,B02,5,83,0
7/29/21,C24,5,29,0
7/29/21,A00,5,78,1
7/29/21,C20,5,93,1
7/29/21,B01,5,46,1
7/29/21,C20,5,44,0
7/29/21,C41,5,45,0
7/29/21,C22,5,40,0
7/29/21,B27,5,42,0
7/29/21,A00,5,128,1
7/29/21,C41,5,38,0
7/29/21,B00,5,24,0
7/29/21,C44,5,49,0
7/29/21,C20,5,41,1
7/29/21,C20,5,89,0
7/30/21,A00,5,7,0
7/30/21,D00,5,3,1
7/30/21,C21,5,89,0
7/30/21,D02,5,47,1
7/30/21,C21,5,20,1
7/30/21,B00,5,131,1
7/30/21,C20,5,52,0
7/30/21,B15,5,32,1
7/30/21,B02,5,47,0
7/30/21,B40,5,110,0
7/30/21,C20,5,12,1
7/30/21,D00,5,1,0
7/30/21,C43,5,63,0
7/30/21,C41,5,67,0
7/30/21,C25,5,103,0
7/31/21,C23,5,0,0
7/31/21,C21,5,21,0
7/31/21,C41,5,51,1
7/28/21,A04,5,126,1
7/31/21,C21,5,24,1
7/31/21,C21,5,24,1
7/31/21,C21,5,39,0
7/31/21,D00,5,195,0
7/31/21,C00,5,41,0
7/31/21,C21,5,18,0
7/31/21,C41,5,109,0
7/31/21,D00,5,55,1
7/31/21,C44,5,26,1
7/31/21,C22,5,53,0
7/31/21,C41,5,26,0
7/31/21,C21,5,27,1
7/31/21,C22,5,5,1
7/31/21,B00,5,22,1
7/31/21,C20,5,100,0
7/31/21,D02,5,36,0
7/31/21,C43,5,42,0
7/31/21,A10,5,19,0
7/31/21,C20,5,42,0
7/31/21,C41,5,90,1
7/31/21,B02,5,113,1
7/31/21,B23,5,22,1
7/31/21,C21,5,86,1
7/31/21,C21,5,21,0
7/31/21,C45,5,22,0
7/25/21,8/pp1k1Q1p/4R3/2p2p2/3N4/8/5K1P/1b6 b - - 2 27,5,139,0
8/1/21,C20,5,44,1
8/1/21,A10,5,10,0
8/1/21,C10,5,18,1
8/1/21,B00,5,12,0
8/1/21,C41,5,58,0
8/1/21,C50,5,19,0
7/30/21,B23,5,458,1
8/1/21,C41,5,144,0
8/1/21,A06,5,40,0
8/1/21,A40,5,70,1
8/1/21,B07,5,35,0
8/1/21,C41,5,86,1
8/1/21,C20,5,67,1
8/2/21,C41,5,90,0
8/2/21,A09,5,20,1
8/2/21,C23,5,18,0
8/2/21,B20,5,12,1
8/2/21,D00,5,132,0
8/2/21,B00,5,46,0
8/2/21,A45,5,38,0
8/2/21,B20,5,12,1
8/2/21,A10,5,18,0
8/2/21,A10,5,95,0
8/2/21,B00,5,28,1
8/2/21,B00,5,38,0
8/2/21,C41,5,46,1
8/2/21,A00,5,62,1
8/2/21,D00,5,92,1
8/2/21,A30,5,53,1
8/2/21,C41,5,67,1
8/2/21,B00,5,27,1
8/2/21,A21,5,4,0
7/28/21,D02,5,109,1
8/2/21,A45,5,67,1
8/2/21,A21,5,18,1
8/2/21,A30,5,34,1
8/2/21,C41,5,82,1
8/3/21,A34,5,99,1
8/3/21,C21,5,38,1
8/3/21,A10,5,110,0
8/3/21,B07,5,114,1
8/3/21,B00,5,37,0
8/3/21,C41,5,102,1
8/3/21,C20,5,40,0
8/1/21,A50,1,444,1
8/3/21,C22,5,4,0
8/3/21,C22,5,39,1
8/3/21,A40,5,36,0
8/3/21,D02,5,137,0
8/3/21,A40,5,56,0
8/3/21,B07,5,444,1
8/4/21,C41,5,47,0
8/5/21,C21,5,44,1
8/5/21,C22,5,18,1
8/5/21,A00,5,74,0
8/5/21,C22,5,73,0
8/5/21,D00,5,58,1
8/6/21,C22,5,11,1
8/6/21,C20,5,22,0
8/6/21,C46,5,68,1
8/6/21,C41,5,4,1
8/6/21,C41,5,37,0
8/6/21,C25,5,28,0
8/6/21,B10,5,11,1
8/6/21,C21,5,26,0
8/5/21,B20,1,444,1
7/23/21,A00,5,128,1
8/7/21,D02,5,6,0
8/7/21,C20,5,71,0
8/7/21,C24,5,26,1
8/7/21,C42,5,22,1
8/7/21,D00,5,79,0
8/7/21,C47,5,39,0
8/7/21,D00,5,44,1
8/7/21,C23,5,42,1
8/7/21,C20,5,56,0
8/7/21,C21,5,70,0
8/8/21,C21,5,111,1
8/8/21,B00,5,34,1
8/8/21,C20,5,85,0
8/8/21,C21,5,15,1
8/8/21,B07,5,64,1
8/8/21,B00,5,28,1
8/8/21,C25,5,16,1
8/7/21,A04,5,444,1
8/8/21,C21,5,77,1
8/7/21,C20,5,170,0
8/8/21,C20,5,33,1
8/8/21,B01,5,15,0
8/8/21,C20,5,31,1
8/2/21,A04,5,295,1
8/8/21,A06,5,31,0
8/8/21,A06,5,49,0
8/8/21,B00,5,48,0
8/8/21,C26,5,44,1
8/8/21,A06,5,49,1
8/8/21,A06,5,49,1
8/9/21,C42,5,1,0
8/9/21,C20,5,11,1
8/9/21,C20,5,84,0
8/9/21,A06,5,64,1
8/9/21,C20,5,141,0
8/9/21,A04,5,44,1
8/9/21,A04,5,154,1
8/9/21,A06,5,73,1
8/9/21,A04,5,29,0
8/9/21,C42,5,37,0
8/10/21,A00,5,85,0
8/10/21,A04,5,10,0
8/1/21,A46,5,160,1
8/10/21,C23,5,41,1
8/10/21,C20,5,41,0
8/10/21,C20,5,8,1
8/10/21,A04,5,51,1
8/10/21,C20,5,46,0
8/11/21,A40,5,78,1
8/11/21,C20,5,38,0
8/11/21,C40,5,34,0
8/11/21,D00,5,19,0
8/11/21,D00,5,32,0
8/11/21,A00,5,46,0
8/11/21,C20,5,28,0
8/11/21,A00,5,8,1
8/11/21,A00,5,131,1
8/11/21,C23,5,52,0
8/11/21,A00,5,7,0
8/11/21,C20,5,54,1
8/11/21,C40,5,17,0
8/11/21,A34,5,3,0
8/11/21,A10,5,47,0
8/11/21,C21,5,28,1
8/11/21,A21,5,143,1
8/11/21,A40,5,124,1
8/11/21,A21,5,141,1
8/11/21,A21,5,2,0
8/11/21,A28,5,141,0
8/11/21,B00,5,58,0
8/11/21,B00,5,22,0
8/11/21,A21,5,145,1
8/11/21,C20,5,106,1
8/11/21,C21,5,55,0
8/11/21,B00,5,16,0
8/11/21,C23,5,6,0
8/11/21,C46,5,62,1
8/11/21,C41,5,115,1
8/11/21,A35,5,99,1
8/11/21,A01,5,58,0
8/11/21,C41,5,111,0
8/11/21,C23,5,35,1
8/11/21,B00,5,57,0
8/11/21,A00,5,50,0
8/11/21,B00,5,62,0
8/11/21,A00,5,58,0
8/11/21,C20,5,92,0
8/12/21,C21,5,59,1
8/12/21,C25,5,36,1
8/12/21,A00,5,166,1
8/12/21,A00,5,65,0
8/12/21,C20,5,2,1
8/12/21,A00,5,83,0
8/12/21,C23,5,47,1
8/12/21,C20,5,97,1
8/12/21,B00,5,93,0
8/1/21,8/7p/3P1p2/3Rp3/k6p/1QR5/P5PP/7K b - - 1 39,5,169,0
8/12/21,A43,5,53,1
8/12/21,C41,5,15,0
8/12/21,A40,5,35,0
8/12/21,A01,5,79,0
8/12/21,B10,5,3,0
8/12/21,C44,5,149,1
8/12/21,B20,5,24,0
8/12/21,A13,5,86,0
8/12/21,A00,5,6,0
8/13/21,C20,5,0,1
8/13/21,C41,5,73,0
8/13/21,A45,5,55,1
8/13/21,B23,5,64,0
8/8/21,A45,1,436,1
8/14/21,C20,5,79,0
8/14/21,B00,5,86,1
8/14/21,A10,5,126,0
8/14/21,A00,5,136,0
8/11/21,A00,5,119,1
8/11/21,B07,5,190,1
8/14/21,A21,5,18,0
8/14/21,A10,5,97,1
8/14/21,A21,5,47,1
8/14/21,A10,5,28,1
8/14/21,A27,5,54,1
8/14/21,A00,5,51,1
8/14/21,A11,5,20,0
8/14/21,C41,5,29,1
8/14/21,A34,5,119,1
8/14/21,C41,5,55,1
8/14/21,B20,5,69,1
8/14/21,C20,5,81,0
8/14/21,C20,5,88,0
8/14/21,A16,5,146,1
8/14/21,A21,5,40,1
8/14/21,A40,5,7,0
8/14/21,A11,5,48,0
8/15/21,C20,5,40,1
8/15/21,A10,5,61,1
8/15/21,A00,5,79,1
8/15/21,A34,5,91,1
8/15/21,A21,5,50,1
8/15/21,B07,5,70,1
8/15/21,B00,5,42,0
8/15/21,B07,5,27,1
8/15/21,A33,5,117,1
8/15/21,A15,5,115,0
8/15/21,A00,5,106,0
8/15/21,A21,5,44,0
8/15/21,A10,5,8,1
8/15/21,A00,5,159,0
8/15/21,D00,5,103,0
8/15/21,A34,5,122,0
8/15/21,A21,5,20,0
8/15/21,C23,5,28,1
8/15/21,A00,5,21,1
8/15/21,C41,5,64,1
8/15/21,A22,5,8,0
8/15/21,D00,5,17,0
8/15/21,A40,5,67,1
8/15/21,A22,5,44,0
8/15/21,C20,5,10,0
8/15/21,A20,5,35,0
8/15/21,B01,5,20,1
8/15/21,D00,5,157,1
8/15/21,C40,5,7,1
8/15/21,A10,5,51,0
8/15/21,C41,5,77,0
8/15/21,A00,5,92,1
8/15/21,B07,5,0,0
8/15/21,A22,5,135,1
8/15/21,A10,5,17,0
8/15/21,A10,5,128,1
8/15/21,A10,5,67,1
8/16/21,B07,5,79,0
8/16/21,A40,5,28,1
8/16/21,C42,5,16,0
8/16/21,C20,5,43,0
8/16/21,C55,5,126,0
8/16/21,D00,5,41,0
8/16/21,A40,5,124,0
8/16/21,C41,5,28,1
8/16/21,D00,5,37,1
8/16/21,A10,5,10,0
8/16/21,A34,5,2,1
8/16/21,C20,5,77,1
8/16/21,A40,5,99,0
8/16/21,B00,5,20,0
8/16/21,C42,5,19,1
8/16/21,A21,5,20,0
8/16/21,A45,5,13,1
8/16/21,A10,5,102,1
8/16/21,C23,5,166,1
8/16/21,A43,5,62,1
8/17/21,A10,5,56,0
8/17/21,A40,5,15,1
8/17/21,D00,5,47,1
8/17/21,A30,5,23,0
8/17/21,D00,5,145,1
8/14/21,B07,5,65,0
8/17/21,C20,5,4,0
8/17/21,C20,5,100,1
8/17/21,A09,5,167,0
8/14/21,A21,5,51,1
8/17/21,C41,5,107,1
8/14/21,A10,5,417,1
8/17/21,A27,5,119,0
8/17/21,A43,5,59,0
8/17/21,A20,5,2,1
8/17/21,D00,5,58,0
8/17/21,A10,5,5,1
8/17/21,A40,5,152,1
8/17/21,C21,5,126,0
8/18/21,C20,5,16,0
8/18/21,D00,5,68,1
8/18/21,C41,5,107,0
8/18/21,C41,5,14,0
8/18/21,A40,5,99,1
8/18/21,A10,5,51,0
8/18/21,A21,5,9,0
8/18/21,D02,5,13,1
8/18/21,C20,5,17,1
8/18/21,C20,5,79,0
8/17/21,B20,1,443,1
8/19/21,C24,5,11,0
8/19/21,A10,5,70,0
8/19/21,C20,5,181,0
8/20/21,D02,5,8,1
8/20/21,A10,5,34,1
8/20/21,C20,5,13,1
8/21/21,A22,5,90,0
8/21/21,C20,5,88,0
8/21/21,C26,5,35,1
8/21/21,A20,5,183,1
8/21/21,C41,5,52,1
8/21/21,C20,5,24,1
8/21/21,A10,5,42,0
8/21/21,C21,5,29,1
8/21/21,D07,5,101,0
8/21/21,C20,5,63,0
8/21/21,A00,5,105,1
8/21/21,C40,5,4,1
8/21/21,B30,5,106,1
8/21/21,D10,5,104,0
8/21/21,A10,5,90,0
8/21/21,C40,5,36,0
8/22/21,A02,5,20,1
8/22/21,A40,5,49,0
8/22/21,A20,5,5,0
8/22/21,A20,5,18,1
8/22/21,C20,5,53,0
8/22/21,D00,5,30,0
8/22/21,A20,5,9,1
8/22/21,C20,5,43,1
8/22/21,C00,5,20,1
8/22/21,D20,5,28,1
8/22/21,B00,5,36,1
8/22/21,C25,5,33,0
8/22/21,A21,5,2,1
8/22/21,C20,5,131,1
8/22/21,C21,5,64,0
8/22/21,C00,5,57,0
8/22/21,A00,5,71,0
8/22/21,A13,5,83,0
8/22/21,B21,5,13,0
8/22/21,A40,5,72,0
8/22/21,A43,5,60,1
8/19/21,B07,5,456,1
8/22/21,A20,5,18,0
8/22/21,A43,5,67,1
8/22/21,A20,5,25,0
8/24/21,C20,5,74,0
8/24/21,C23,5,77,1
8/24/21,A20,5,49,0
8/24/21,C21,5,30,0
8/24/21,A20,5,53,0
8/24/21,C41,5,30,1
8/24/21,D06,5,32,1
8/24/21,D00,5,91,1
8/24/21,C25,5,5,0
8/25/21,C41,5,105,1
8/25/21,C20,5,50,1
8/25/21,B10,5,40,0
8/25/21,C40,5,80,1
8/25/21,A21,5,21,1
8/25/21,A10,5,66,1
8/25/21,D02,5,6,1
8/25/21,C43,5,11,0
8/25/21,B00,5,13,0
8/25/21,C20,5,13,1
8/25/21,A10,5,51,1
8/25/21,C41,5,158,0
8/25/21,A10,5,136,1
8/25/21,C40,5,146,0
8/25/21,A18,5,109,0
8/25/21,D00,5,34,1
8/25/21,B10,5,48,0
8/25/21,A15,5,119,0
8/26/21,C20,5,67,0
8/26/21,C21,5,13,0
8/26/21,C20,5,1,1
8/26/21,C20,5,13,0
8/26/21,A10,5,104,0
8/26/21,A10,5,100,0
8/26/21,C20,5,42,1
8/26/21,A43,5,61,0
8/26/21,C60,5,24,1
8/26/21,C40,5,13,0
8/26/21,D20,5,55,0
8/26/21,A20,5,27,0
8/26/21,A00,5,60,0
8/26/21,D06,5,173,1
8/26/21,C00,5,48,1
8/26/21,C25,5,40,0
8/26/21,A10,5,54,1
8/26/21,C40,5,11,0
8/26/21,A00,5,118,1
8/26/21,D00,5,31,1
8/26/21,A00,5,2,0
8/26/21,A20,5,40,1
8/26/21,A00,5,126,1
8/26/21,A01,5,38,0
8/26/21,A20,5,58,0
8/26/21,B06,5,157,1
8/26/21,C40,5,39,0
8/26/21,A00,5,63,0
8/26/21,C45,5,57,1
8/26/21,A43,5,62,1
8/26/21,A00,5,76,0
8/26/21,C40,5,44,1
8/26/21,A00,5,35,1
8/26/21,C24,5,17,0
8/26/21,A40,5,33,1
8/26/21,B06,5,47,1
8/26/21,A00,5,53,0
8/26/21,C40,5,18,1
8/26/21,A40,5,20,1
8/26/21,A11,5,101,1
8/26/21,A00,5,49,1
8/26/21,D00,5,83,0
8/26/21,C40,5,5,1
8/26/21,A43,5,44,1
8/26/21,B06,5,94,0
8/26/21,A00,5,17,0
8/26/21,A30,5,138,0
8/26/21,D06,5,7,0
8/26/21,C20,5,62,0
8/26/21,C40,5,133,0
8/27/21,A20,5,54,1
8/27/21,C40,5,68,1
8/27/21,A20,5,38,0
8/27/21,D00,5,148,0
8/27/21,A10,5,18,1
8/27/21,C20,5,24,0
8/27/21,C40,5,69,0
8/27/21,A40,5,28,1
8/27/21,A00,5,47,0
8/27/21,A00,5,24,0
8/27/21,C20,5,50,1
8/27/21,A00,5,18,1
8/27/21,A04,5,49,1
8/27/21,D00,5,84,0
8/27/21,A30,5,0,0
8/27/21,D00,5,33,0
8/27/21,D02,5,22,0
8/27/21,D00,5,23,1
8/27/21,A00,5,22,0
8/27/21,B01,5,4,1
8/27/21,A00,5,86,1
8/27/21,B01,5,105,0
8/27/21,A20,5,75,1
8/27/21,A00,5,104,0
8/27/21,A10,5,32,0
8/27/21,A00,5,14,0
8/27/21,C20,5,56,0
8/27/21,B01,5,74,1
8/22/21,A43,5,104,1
8/28/21,D06,5,85,0
8/28/21,A00,5,36,0
8/28/21,A00,5,53,0
8/28/21,C42,5,75,1
8/28/21,B02,5,33,0
8/28/21,A00,5,109,0
8/28/21,D06,5,18,0
8/28/21,C21,5,39,1
8/28/21,B21,5,89,1
8/28/21,A20,5,134,1
8/28/21,A00,5,154,1
8/28/21,D00,5,17,0
8/20/21,B01,5,140,0
8/28/21,A20,5,44,0
